source_id,target_id,relationship_type,weight,interaction_freq,src_revenue,src_debt_ratio,src_liquidity,src_legal_cases,src_credit_score,src_bankrupt,tgt_revenue,tgt_debt_ratio,tgt_liquidity,tgt_legal_cases,tgt_credit_score,tgt_bankrupt
E02444,E00689,supplier,0.98,46,1426108,0.39,0.93,0,523,1,3591424,0.85,0.92,1,793,0
E00208,E00095,co-investor,0.72,16,5269969,0.32,1.5,0,648,0,4821557,0.22,1.26,3,714,0
E02342,E00095,shared_director,0.7,39,6398027,0.91,1.98,1,811,0,4821557,0.22,1.26,3,714,0
E02570,E00095,supplier,0.2,39,6945993,0.71,1.85,0,617,1,4821557,0.22,1.26,3,714,0
E02424,E00095,supplier,0.99,47,5106614,0.44,1.47,3,720,0,4821557,0.22,1.26,3,714,0
E00208,E02807,parent_company,0.29,37,5269969,0.32,1.5,0,648,0,7758325,0.68,1.21,0,834,0
E00612,E02807,shared_director,0.55,11,4398191,0.38,1.02,3,726,0,7758325,0.68,1.21,0,834,0
E01616,E02807,shared_director,0.98,29,6428206,0.28,1.96,2,818,0,7758325,0.68,1.21,0,834,0
E01707,E02807,co-investor,0.97,4,381632,0.17,0.9,1,751,0,7758325,0.68,1.21,0,834,0
E01403,E02807,supplier,0.95,19,5060381,0.32,0.89,2,529,0,7758325,0.68,1.21,0,834,0
E01017,E00655,co-investor,0.94,47,7794452,0.52,1.12,2,592,0,7062125,0.91,0.71,1,848,0
E02198,E00655,shared_director,0.21,10,8282319,0.81,1.08,3,639,0,7062125,0.91,0.71,1,848,0
E02302,E00655,parent_company,0.25,8,5227738,0.52,0.78,3,728,0,7062125,0.91,0.71,1,848,0
E02508,E00655,shared_director,0.6,3,3985457,0.13,0.96,1,515,1,7062125,0.91,0.71,1,848,0
E01218,E00655,parent_company,0.37,1,5537322,0.25,1.3,0,849,0,7062125,0.91,0.71,1,848,0
E01281,E00778,parent_company,0.55,33,4493490,0.75,1.25,1,681,0,4110108,0.27,1.5,1,793,0
E00202,E00778,co-investor,0.5,20,6773034,0.5,1.85,2,550,0,4110108,0.27,1.5,1,793,0
E01799,E00778,supplier,0.43,39,5394654,0.45,1.89,2,575,0,4110108,0.27,1.5,1,793,0
E01281,E02803,parent_company,0.72,45,4493490,0.75,1.25,1,681,0,10267075,0.98,0.89,1,800,1
E00903,E02803,co-investor,0.61,3,5362233,0.43,1.2,1,719,0,10267075,0.98,0.89,1,800,1
E01281,E02737,co-investor,0.34,10,4493490,0.75,1.25,1,681,0,7447420,0.48,1.09,1,630,0
E02865,E02737,supplier,0.36,23,4024013,0.95,0.51,0,742,0,7447420,0.48,1.09,1,630,0
E01873,E02737,co-investor,0.95,7,3619226,0.62,0.65,1,514,1,7447420,0.48,1.09,1,630,0
E01913,E02043,co-investor,0.55,6,2793953,0.9,1.19,2,583,1,5196620,0.33,1.04,4,699,0
E01132,E02043,shared_director,0.33,10,446017,0.14,1.66,3,822,0,5196620,0.33,1.04,4,699,0
E00126,E02043,shared_director,0.8,47,4938083,0.37,1.49,5,515,0,5196620,0.33,1.04,4,699,0
E01693,E02043,shared_director,0.8,30,3803148,0.82,1.79,2,526,0,5196620,0.33,1.04,4,699,0
E01913,E00150,co-investor,0.47,17,2793953,0.9,1.19,2,583,1,5397116,0.87,1.37,1,661,0
E00062,E00150,shared_director,0.98,7,4685572,0.51,1.4,3,702,0,5397116,0.87,1.37,1,661,0
E01046,E00150,co-investor,0.22,35,7736843,0.58,1.17,0,641,0,5397116,0.87,1.37,1,661,0
E00518,E00150,parent_company,0.17,24,3165680,0.25,1.07,1,677,0,5397116,0.87,1.37,1,661,0
E01913,E00054,supplier,0.12,38,2793953,0.9,1.19,2,583,1,3363051,0.11,1.01,0,713,0
E02010,E00054,co-investor,0.67,22,8052372,0.53,1.59,2,557,0,3363051,0.11,1.01,0,713,0
E01611,E02071,shared_director,0.97,14,6257250,0.92,1.77,0,578,0,3585413,0.62,1.14,1,617,0
E02010,E02071,shared_director,0.87,8,8052372,0.53,1.59,2,557,0,3585413,0.62,1.14,1,617,0
E00861,E02071,co-investor,0.6,29,5060957,0.58,0.53,0,722,0,3585413,0.62,1.14,1,617,0
E01395,E02071,parent_company,0.63,7,3359517,0.93,1.99,1,624,0,3585413,0.62,1.14,1,617,0
E01611,E01887,shared_director,0.28,23,6257250,0.92,1.77,0,578,0,3611284,0.9,1.05,1,550,1
E01611,E01887,supplier,0.44,45,6257250,0.92,1.77,0,578,0,3611284,0.9,1.05,1,550,1
E02205,E01887,co-investor,0.23,19,2631279,0.42,1.54,2,599,0,3611284,0.9,1.05,1,550,1
E00479,E01887,supplier,0.42,38,4481499,0.91,1.99,2,814,0,3611284,0.9,1.05,1,550,1
E00112,E01887,parent_company,0.16,33,3125288,0.78,1.11,1,649,1,3611284,0.9,1.05,1,550,1
E01611,E02206,parent_company,0.37,31,6257250,0.92,1.77,0,578,0,4001231,0.83,0.66,0,548,0
E01274,E02206,supplier,0.29,50,3613626,0.33,1.89,1,609,0,4001231,0.83,0.66,0,548,0
E02659,E02206,parent_company,0.98,19,1059999,0.19,1.42,2,512,0,4001231,0.83,0.66,0,548,0
E02154,E02206,supplier,0.81,1,5149552,0.91,0.91,3,608,0,4001231,0.83,0.66,0,548,0
E02390,E01446,supplier,0.15,32,4396732,0.39,1.39,2,817,0,4943832,0.32,1.51,5,640,0
E01024,E01446,parent_company,0.81,32,3979127,0.83,1.51,1,542,0,4943832,0.32,1.51,5,640,0
E02830,E01446,shared_director,0.52,30,8493477,0.53,1.38,1,669,0,4943832,0.32,1.51,5,640,0
E02390,E02034,supplier,0.8,15,4396732,0.39,1.39,2,817,0,5062089,0.12,1.53,2,552,0
E02246,E02034,parent_company,0.72,31,5936631,0.31,1.08,1,786,0,5062089,0.12,1.53,2,552,0
E00425,E02034,supplier,0.67,33,4260956,0.43,1.55,1,642,0,5062089,0.12,1.53,2,552,0
E01628,E02034,co-investor,0.71,38,5300810,0.15,1.36,1,583,0,5062089,0.12,1.53,2,552,0
E02305,E02034,shared_director,0.54,12,8067709,0.38,1.62,1,548,0,5062089,0.12,1.53,2,552,0
E01743,E02034,parent_company,0.57,26,3007216,0.86,0.93,3,752,0,5062089,0.12,1.53,2,552,0
E01407,E02034,supplier,0.83,30,7910042,0.58,1.27,2,730,0,5062089,0.12,1.53,2,552,0
E02390,E00813,parent_company,0.27,30,4396732,0.39,1.39,2,817,0,3436574,0.58,0.73,4,562,0
E00144,E00813,supplier,0.28,40,6020592,0.4,1.05,0,717,0,3436574,0.58,0.73,4,562,0
E00112,E00813,co-investor,0.89,44,3125288,0.78,1.11,1,649,1,3436574,0.58,0.73,4,562,0
E00620,E00813,shared_director,0.21,23,3343612,0.64,1.56,1,827,0,3436574,0.58,0.73,4,562,0
E02390,E01672,parent_company,0.27,23,4396732,0.39,1.39,2,817,0,7105057,0.33,1.9,4,605,0
E01373,E01672,co-investor,0.52,19,8914127,0.5,1.21,1,594,0,7105057,0.33,1.9,4,605,0
E01506,E01672,shared_director,0.33,47,4703554,0.54,0.76,2,587,0,7105057,0.33,1.9,4,605,0
E02448,E02680,shared_director,0.36,1,3641230,0.83,1.4,1,577,0,3761854,0.44,0.89,3,831,0
E00168,E02680,parent_company,0.61,27,6974244,0.56,0.68,1,700,0,3761854,0.44,0.89,3,831,0
E02448,E01502,parent_company,0.87,37,3641230,0.83,1.4,1,577,0,2262590,0.16,0.69,2,688,0
E02923,E01502,parent_company,0.25,19,2639432,0.59,1.23,0,664,0,2262590,0.16,0.69,2,688,0
E02448,E00836,parent_company,0.78,36,3641230,0.83,1.4,1,577,0,1104232,0.5,1.64,1,738,0
E02389,E00836,supplier,0.81,24,5259000,0.29,1.55,0,571,0,1104232,0.5,1.64,1,738,0
E01916,E00836,shared_director,0.7,15,6069557,0.56,1.77,0,521,0,1104232,0.5,1.64,1,738,0
E02448,E02137,parent_company,0.93,17,3641230,0.83,1.4,1,577,0,5302220,0.73,1.3,1,738,0
E02934,E02137,parent_company,0.17,41,8557310,0.19,1.82,2,601,0,5302220,0.73,1.3,1,738,0
E00441,E01766,parent_company,0.89,47,6865758,0.5,1.02,1,612,0,3685135,0.85,1.9,2,506,0
E00768,E01766,shared_director,0.6,33,2762737,0.28,1.07,2,642,0,3685135,0.85,1.9,2,506,0
E01815,E01766,parent_company,0.38,13,5087559,0.43,1.54,1,614,0,3685135,0.85,1.9,2,506,0
E02421,E01766,shared_director,0.61,22,2705356,0.29,1.05,0,597,0,3685135,0.85,1.9,2,506,0
E02802,E01766,co-investor,0.52,48,4014454,0.24,0.79,1,517,0,3685135,0.85,1.9,2,506,0
E00957,E01766,shared_director,0.54,20,100000,0.21,1.78,0,837,0,3685135,0.85,1.9,2,506,0
E00441,E02092,shared_director,0.47,30,6865758,0.5,1.02,1,612,0,8509551,0.7,1.29,0,749,1
E01885,E02092,shared_director,0.4,1,5271437,0.84,1.02,0,702,1,8509551,0.7,1.29,0,749,1
E00441,E01703,shared_director,0.28,29,6865758,0.5,1.02,1,612,0,6940786,0.24,1.93,1,705,0
E02519,E01703,supplier,0.29,10,5193656,0.83,0.88,0,606,0,6940786,0.24,1.93,1,705,0
E00441,E00210,shared_director,0.96,37,6865758,0.5,1.02,1,612,0,1140630,0.7,0.99,3,640,0
E00003,E00210,shared_director,0.15,7,4025209,0.65,1.5,2,764,0,1140630,0.7,0.99,3,640,0
E00441,E00060,co-investor,0.42,32,6865758,0.5,1.02,1,612,0,2361709,0.24,1.13,1,680,0
E01499,E02739,shared_director,0.47,24,7549183,0.59,1.39,0,762,0,7851789,0.5,0.69,1,824,0
E01409,E02739,parent_company,0.47,12,4641579,0.59,0.56,2,520,0,7851789,0.5,0.69,1,824,0
E02577,E02739,supplier,0.28,9,4246599,0.26,1.41,0,697,0,7851789,0.5,0.69,1,824,0
E02523,E02739,shared_director,0.29,1,1532347,0.88,1.16,1,532,0,7851789,0.5,0.69,1,824,0
E00621,E02739,parent_company,0.43,8,5478954,0.73,0.55,2,732,1,7851789,0.5,0.69,1,824,0
E01499,E02045,parent_company,0.97,20,7549183,0.59,1.39,0,762,0,2155986,0.9,1.53,2,532,0
E02871,E02045,shared_director,0.88,5,4332442,0.86,1.04,2,512,0,2155986,0.9,1.53,2,532,0
E02486,E02045,shared_director,0.49,11,2642366,0.79,0.65,3,806,1,2155986,0.9,1.53,2,532,0
E01156,E02045,shared_director,0.65,24,6558468,0.66,1.83,0,784,0,2155986,0.9,1.53,2,532,0
E02769,E02045,parent_company,0.66,12,2764500,0.27,1.89,1,505,0,2155986,0.9,1.53,2,532,0
E02336,E02302,parent_company,0.43,19,4255455,0.71,1.96,4,537,0,5227738,0.52,0.78,3,728,0
E02897,E02302,co-investor,0.3,38,3805153,0.48,0.54,1,511,0,5227738,0.52,0.78,3,728,0
E02336,E00045,parent_company,0.42,19,4255455,0.71,1.96,4,537,0,3823826,0.65,0.56,1,542,0
E00732,E00045,co-investor,0.83,43,3413436,0.46,1.1,2,812,0,3823826,0.65,0.56,1,542,0
E02192,E00045,shared_director,0.51,31,4950685,0.72,1.58,3,609,0,3823826,0.65,0.56,1,542,0
E00302,E01583,shared_director,0.79,18,5800824,0.37,1.9,3,579,0,4598501,0.13,1.37,0,844,0
E00215,E01583,shared_director,0.4,27,2301072,0.28,1.0,2,744,0,4598501,0.13,1.37,0,844,0
E00302,E01993,supplier,0.29,27,5800824,0.37,1.9,3,579,0,4626456,0.54,1.28,0,634,0
E00302,E00362,supplier,0.98,44,5800824,0.37,1.9,3,579,0,6445080,0.66,0.54,1,681,0
E02763,E00362,co-investor,0.63,24,9889165,0.6,0.7,1,722,0,6445080,0.66,0.54,1,681,0
E01784,E00362,supplier,0.34,24,3773278,0.33,1.86,2,673,0,6445080,0.66,0.54,1,681,0
E00521,E00362,supplier,0.78,16,6925931,0.67,1.59,2,793,0,6445080,0.66,0.54,1,681,0
E00302,E02341,parent_company,0.14,36,5800824,0.37,1.9,3,579,0,6132171,0.93,1.64,2,624,0
E01285,E02341,co-investor,0.98,49,5099157,0.23,0.93,2,533,0,6132171,0.93,1.64,2,624,0
E00289,E02341,co-investor,0.8,2,5811235,0.27,1.93,0,503,1,6132171,0.93,1.64,2,624,0
E02707,E02341,supplier,0.67,36,4407907,0.95,1.19,2,693,1,6132171,0.93,1.64,2,624,0
E01545,E02341,parent_company,0.94,24,3609912,0.89,1.39,3,589,0,6132171,0.93,1.64,2,624,0
E02706,E02341,co-investor,0.34,15,5699539,0.94,1.44,2,658,0,6132171,0.93,1.64,2,624,0
E00131,E02341,supplier,0.68,27,3754290,0.72,1.26,1,663,0,6132171,0.93,1.64,2,624,0
E00302,E00797,shared_director,0.98,17,5800824,0.37,1.9,3,579,0,5177293,0.75,1.85,2,670,0
E02831,E00797,shared_director,0.93,16,5103567,0.73,1.25,2,743,0,5177293,0.75,1.85,2,670,0
E01636,E00797,shared_director,0.13,17,2510337,0.24,1.66,1,841,0,5177293,0.75,1.85,2,670,0
E00302,E02000,parent_company,1.0,25,5800824,0.37,1.9,3,579,0,9220271,0.47,0.93,3,808,0
E02927,E02000,parent_company,0.84,47,2206131,0.74,1.73,2,694,0,9220271,0.47,0.93,3,808,0
E00302,E02663,parent_company,0.24,21,5800824,0.37,1.9,3,579,0,8070297,0.84,0.84,3,552,0
E01616,E02663,co-investor,0.19,5,6428206,0.28,1.96,2,818,0,8070297,0.84,0.84,3,552,0
E02176,E02663,supplier,0.41,17,2722865,0.24,0.76,0,810,0,8070297,0.84,0.84,3,552,0
E02910,E02663,parent_company,0.55,45,7208141,0.62,0.88,0,743,0,8070297,0.84,0.84,3,552,0
E00490,E02663,parent_company,0.42,30,7597477,0.7,1.52,1,761,0,8070297,0.84,0.84,3,552,0
E02553,E02787,supplier,0.22,7,3387274,0.44,1.45,1,656,0,4556622,0.65,1.36,0,822,0
E01100,E02787,supplier,0.78,38,940652,0.16,1.17,1,608,0,4556622,0.65,1.36,0,822,0
E02821,E02787,shared_director,0.67,45,5651681,0.43,1.68,1,625,0,4556622,0.65,1.36,0,822,0
E02553,E00395,supplier,0.69,34,3387274,0.44,1.45,1,656,0,9804052,0.72,1.07,2,578,0
E02580,E00395,shared_director,0.77,17,7230866,0.66,0.55,3,551,1,9804052,0.72,1.07,2,578,0
E02069,E00395,supplier,0.17,16,4061701,0.39,1.2,2,826,0,9804052,0.72,1.07,2,578,0
E00700,E00395,parent_company,0.58,21,4996898,0.79,0.69,2,569,0,9804052,0.72,1.07,2,578,0
E00411,E00395,co-investor,0.58,36,5551021,0.38,1.54,1,695,0,9804052,0.72,1.07,2,578,0
E00773,E00395,supplier,0.39,3,2613880,0.56,0.6,1,583,0,9804052,0.72,1.07,2,578,0
E00119,E00395,shared_director,0.14,10,6512703,0.16,0.57,1,683,0,9804052,0.72,1.07,2,578,0
E01614,E01529,co-investor,0.6,24,2831617,0.54,0.72,1,587,0,6961706,0.87,0.98,0,716,0
E01868,E01529,supplier,0.66,43,928938,0.16,1.92,1,842,0,6961706,0.87,0.98,0,716,0
E00817,E01529,supplier,0.9,49,2494821,0.9,1.12,2,752,1,6961706,0.87,0.98,0,716,0
E02797,E01529,supplier,0.25,34,3586540,0.86,0.89,1,622,1,6961706,0.87,0.98,0,716,0
E02562,E01529,co-investor,0.66,2,4348825,0.54,0.55,1,575,0,6961706,0.87,0.98,0,716,0
E02654,E01529,supplier,0.6,36,2724625,0.78,1.38,0,655,0,6961706,0.87,0.98,0,716,0
E01617,E01529,shared_director,0.54,42,4692347,0.95,0.89,6,776,1,6961706,0.87,0.98,0,716,0
E02732,E01529,shared_director,0.59,37,6617849,0.91,1.85,4,511,0,6961706,0.87,0.98,0,716,0
E00672,E01529,co-investor,0.75,35,4386439,0.23,1.16,2,666,0,6961706,0.87,0.98,0,716,0
E01614,E00553,parent_company,0.14,10,2831617,0.54,0.72,1,587,0,1894545,0.64,1.56,2,673,0
E01995,E00553,co-investor,0.4,10,8523377,0.45,1.32,0,668,0,1894545,0.64,1.56,2,673,0
E02155,E00553,shared_director,0.8,27,7384993,0.91,1.32,0,737,0,1894545,0.64,1.56,2,673,0
E00591,E02303,shared_director,0.22,44,4731463,0.32,1.43,1,815,0,3720016,0.36,0.69,1,716,0
E01028,E02303,supplier,0.46,45,5189987,0.85,1.92,0,713,0,3720016,0.36,0.69,1,716,0
E01488,E02303,co-investor,0.54,25,4359816,0.68,0.63,1,682,0,3720016,0.36,0.69,1,716,0
E01537,E02303,shared_director,0.16,9,453007,0.19,0.52,1,666,0,3720016,0.36,0.69,1,716,0
E00591,E01213,supplier,0.13,42,4731463,0.32,1.43,1,815,0,5754701,0.34,1.41,0,759,0
E00591,E02369,parent_company,0.45,45,4731463,0.32,1.43,1,815,0,8818837,0.92,1.36,0,802,1
E00893,E02369,supplier,0.14,23,3365629,0.56,1.24,1,772,0,8818837,0.92,1.36,0,802,1
E01159,E02369,supplier,0.79,4,5856625,0.71,1.21,0,808,1,8818837,0.92,1.36,0,802,1
E01130,E02369,shared_director,0.36,37,5300272,0.84,0.6,1,698,0,8818837,0.92,1.36,0,802,1
E00591,E02546,parent_company,0.48,28,4731463,0.32,1.43,1,815,0,259495,0.58,1.94,3,726,0
E02414,E02546,supplier,0.48,15,527341,0.31,1.79,2,514,0,259495,0.58,1.94,3,726,0
E00591,E00393,co-investor,0.54,45,4731463,0.32,1.43,1,815,0,4473356,0.9,1.35,2,689,0
E00392,E00393,co-investor,0.81,2,3857990,0.2,1.86,4,518,0,4473356,0.9,1.35,2,689,0
E01646,E00393,shared_director,0.31,39,10268444,0.67,1.13,2,610,0,4473356,0.9,1.35,2,689,0
E01338,E00393,supplier,0.54,6,2448335,1.0,0.75,2,528,0,4473356,0.9,1.35,2,689,0
E00591,E02894,co-investor,0.27,9,4731463,0.32,1.43,1,815,0,6191288,0.19,1.33,1,573,0
E00160,E00562,co-investor,0.82,34,4390892,0.53,1.13,2,629,0,3634015,0.49,1.69,3,736,0
E01243,E00562,co-investor,0.93,31,6023848,0.71,1.72,2,820,0,3634015,0.49,1.69,3,736,0
E02315,E00562,parent_company,0.47,3,5662683,0.48,0.55,1,847,0,3634015,0.49,1.69,3,736,0
E00160,E01311,co-investor,0.85,9,4390892,0.53,1.13,2,629,0,1920666,0.83,0.62,1,548,1
E01705,E01311,co-investor,0.84,37,5066655,0.86,1.62,5,541,0,1920666,0.83,0.62,1,548,1
E02056,E01311,parent_company,0.59,27,6519092,0.23,1.42,3,642,0,1920666,0.83,0.62,1,548,1
E00316,E01311,parent_company,0.94,28,5095908,0.32,1.6,4,524,0,1920666,0.83,0.62,1,548,1
E02817,E01311,parent_company,0.75,28,4531330,0.13,0.98,0,554,0,1920666,0.83,0.62,1,548,1
E00736,E01311,supplier,0.4,33,5834380,0.24,1.13,2,506,0,1920666,0.83,0.62,1,548,1
E00050,E01311,supplier,0.2,36,358525,0.29,1.5,1,762,0,1920666,0.83,0.62,1,548,1
E00160,E01525,shared_director,0.77,29,4390892,0.53,1.13,2,629,0,5241513,0.59,1.74,1,842,0
E02841,E01525,supplier,0.31,7,3814980,0.57,1.1,2,628,0,5241513,0.59,1.74,1,842,0
E00049,E01525,supplier,0.23,43,6704492,0.57,1.25,1,577,0,5241513,0.59,1.74,1,842,0
E01646,E01525,shared_director,0.99,50,10268444,0.67,1.13,2,610,0,5241513,0.59,1.74,1,842,0
E00313,E01525,co-investor,0.56,8,5533161,0.59,0.62,1,646,0,5241513,0.59,1.74,1,842,0
E00296,E01525,co-investor,0.26,48,5961124,0.54,0.51,2,654,0,5241513,0.59,1.74,1,842,0
E01521,E01525,supplier,0.22,15,9035815,0.55,1.9,1,527,0,5241513,0.59,1.74,1,842,0
E01872,E00611,parent_company,0.4,40,1452991,0.51,1.92,2,558,1,7298839,0.4,1.78,3,575,0
E02218,E00611,parent_company,0.63,50,5689890,0.19,1.06,0,801,0,7298839,0.4,1.78,3,575,0
E02578,E00611,supplier,0.57,10,4587370,0.43,1.21,5,565,0,7298839,0.4,1.78,3,575,0
E00014,E00611,supplier,0.39,45,3894708,0.76,1.46,1,747,0,7298839,0.4,1.78,3,575,0
E01872,E00174,parent_company,0.57,26,1452991,0.51,1.92,2,558,1,4905470,0.19,1.5,4,827,0
E00182,E00174,co-investor,0.21,34,7288270,0.47,1.0,1,719,0,4905470,0.19,1.5,4,827,0
E02218,E00174,shared_director,0.43,21,5689890,0.19,1.06,0,801,0,4905470,0.19,1.5,4,827,0
E01748,E00174,supplier,0.72,21,6619715,0.93,0.91,1,826,1,4905470,0.19,1.5,4,827,0
E00728,E00174,supplier,0.36,6,3706940,0.37,1.69,0,753,0,4905470,0.19,1.5,4,827,0
E01872,E01883,co-investor,0.46,38,1452991,0.51,1.92,2,558,1,6085408,0.14,1.03,1,724,0
E00710,E01883,co-investor,0.59,44,4293967,0.68,1.09,0,670,0,6085408,0.14,1.03,1,724,0
E00330,E01883,co-investor,0.68,12,3948389,0.44,0.89,1,701,0,6085408,0.14,1.03,1,724,0
E02006,E01883,co-investor,0.57,49,6248142,0.3,1.55,1,593,0,6085408,0.14,1.03,1,724,0
E01305,E00666,shared_director,0.99,48,1392437,0.98,1.61,1,656,0,3638225,0.53,1.38,3,798,0
E01355,E00666,shared_director,0.68,46,2103887,0.76,1.79,2,814,1,3638225,0.53,1.38,3,798,0
E02173,E00666,co-investor,0.31,33,4236951,0.78,1.1,2,841,0,3638225,0.53,1.38,3,798,0
E01953,E00666,supplier,0.15,36,4054297,0.59,0.95,3,526,1,3638225,0.53,1.38,3,798,0
E00933,E00666,shared_director,0.67,38,4300775,0.62,0.74,1,591,0,3638225,0.53,1.38,3,798,0
E01305,E00731,parent_company,0.14,48,1392437,0.98,1.61,1,656,0,5566598,0.42,1.08,4,712,0
E02428,E00731,parent_company,0.18,38,3586878,0.94,1.79,2,628,0,5566598,0.42,1.08,4,712,0
E01211,E00731,shared_director,0.24,47,5960292,0.33,1.19,2,561,0,5566598,0.42,1.08,4,712,0
E02125,E00731,co-investor,0.4,9,6905196,0.43,1.92,2,626,0,5566598,0.42,1.08,4,712,0
E01800,E00731,supplier,0.74,46,3374544,0.96,1.1,2,775,0,5566598,0.42,1.08,4,712,0
E01305,E00800,parent_company,0.71,2,1392437,0.98,1.61,1,656,0,5180085,0.14,1.04,2,782,0
E00560,E00800,shared_director,0.97,33,8067956,0.27,1.68,2,666,0,5180085,0.14,1.04,2,782,0
E02204,E00800,supplier,0.54,2,5273643,0.7,0.74,1,512,1,5180085,0.14,1.04,2,782,0
E02487,E00800,parent_company,0.88,37,7693339,0.13,1.41,5,761,0,5180085,0.14,1.04,2,782,0
E01226,E02432,co-investor,0.56,33,1284015,0.18,0.84,0,580,0,5974827,0.65,1.0,3,519,1
E00544,E02432,parent_company,0.57,29,6270793,0.66,1.97,3,644,0,5974827,0.65,1.0,3,519,1
E00020,E02432,parent_company,0.17,32,5561928,0.18,1.34,3,536,0,5974827,0.65,1.0,3,519,1
E02181,E02007,co-investor,0.53,2,1163800,0.16,1.24,1,541,0,2711477,0.8,0.94,2,815,1
E02528,E02007,co-investor,0.88,16,6560140,0.6,0.75,0,523,0,2711477,0.8,0.94,2,815,1
E02181,E02859,supplier,0.46,40,1163800,0.16,1.24,1,541,0,7026911,0.14,0.66,4,755,1
E01307,E02859,supplier,0.15,27,4813131,0.25,1.18,1,657,0,7026911,0.14,0.66,4,755,1
E02383,E02859,co-investor,0.24,29,1511338,0.49,1.3,2,636,0,7026911,0.14,0.66,4,755,1
E02464,E02859,parent_company,0.43,22,5701885,0.59,1.58,1,732,0,7026911,0.14,0.66,4,755,1
E01509,E01357,supplier,0.98,38,1512303,0.26,1.47,2,681,0,6279574,0.56,1.49,2,553,0
E01189,E01357,supplier,0.19,47,4486824,0.54,1.93,1,829,0,6279574,0.56,1.49,2,553,0
E01756,E01357,parent_company,0.32,31,2796413,0.75,0.67,2,791,1,6279574,0.56,1.49,2,553,0
E01509,E02515,parent_company,0.49,28,1512303,0.26,1.47,2,681,0,4635163,0.1,0.58,1,526,0
E01983,E02515,supplier,0.24,48,5383078,0.93,1.26,0,746,0,4635163,0.1,0.58,1,526,0
E01509,E02601,supplier,0.48,3,1512303,0.26,1.47,2,681,0,6803246,0.21,1.84,3,715,0
E02454,E02601,co-investor,0.19,15,7036314,0.22,1.13,1,610,0,6803246,0.21,1.84,3,715,0
E00679,E02601,parent_company,0.86,49,5150374,0.61,1.41,0,659,0,6803246,0.21,1.84,3,715,0
E01509,E02165,shared_director,0.29,20,1512303,0.26,1.47,2,681,0,1540204,0.39,0.69,0,735,0
E01778,E02165,parent_company,0.18,2,3943926,0.42,1.9,2,625,0,1540204,0.39,0.69,0,735,0
E00769,E02165,supplier,0.46,16,3011787,0.84,0.98,1,825,0,1540204,0.39,0.69,0,735,0
E01233,E02165,supplier,0.8,3,5289735,0.68,1.82,2,754,0,1540204,0.39,0.69,0,735,0
E01509,E02249,shared_director,0.18,36,1512303,0.26,1.47,2,681,0,3635218,0.2,1.37,0,698,0
E01758,E02249,shared_director,0.42,33,1969809,0.52,1.55,4,579,0,3635218,0.2,1.37,0,698,0
E00223,E02249,shared_director,0.68,5,6839655,0.39,1.39,2,647,0,3635218,0.2,1.37,0,698,0
E01261,E02819,supplier,0.64,17,6710920,0.8,0.63,3,521,1,4413188,0.57,1.95,2,590,0
E02332,E02819,shared_director,0.52,17,5969757,0.29,0.8,0,558,0,4413188,0.57,1.95,2,590,0
E00477,E02819,shared_director,0.78,28,809684,0.48,1.7,0,653,0,4413188,0.57,1.95,2,590,0
E01261,E01356,supplier,0.16,48,6710920,0.8,0.63,3,521,1,3314514,0.39,0.96,2,724,0
E00155,E01356,supplier,0.96,45,7682623,0.33,1.09,3,504,0,3314514,0.39,0.96,2,724,0
E02686,E02370,parent_company,0.75,38,7029290,0.29,1.56,1,584,1,6619778,0.96,1.89,1,830,0
E01014,E02370,parent_company,0.35,25,2931254,0.55,0.91,4,711,0,6619778,0.96,1.89,1,830,0
E02328,E02370,supplier,0.27,26,2690610,0.53,0.83,4,600,0,6619778,0.96,1.89,1,830,0
E02686,E02013,supplier,0.52,41,7029290,0.29,1.56,1,584,1,5301740,0.83,1.57,1,630,0
E01060,E02013,co-investor,0.48,1,3968565,0.95,0.64,4,687,0,5301740,0.83,1.57,1,630,0
E00266,E02013,parent_company,0.55,10,7167219,0.51,0.88,0,730,0,5301740,0.83,1.57,1,630,0
E02299,E02013,co-investor,0.68,4,6508166,0.37,1.95,5,542,0,5301740,0.83,1.57,1,630,0
E02686,E02647,co-investor,0.54,43,7029290,0.29,1.56,1,584,1,5222553,0.21,0.96,2,563,0
E02347,E02647,co-investor,0.62,32,4459680,0.97,1.13,0,658,0,5222553,0.21,0.96,2,563,0
E00951,E02647,parent_company,0.54,13,4615777,0.96,0.84,0,591,1,5222553,0.21,0.96,2,563,0
E01968,E02388,shared_director,0.71,35,5676693,0.34,1.07,0,588,0,4707880,0.79,1.94,0,679,0
E02291,E02388,co-investor,0.41,18,3370810,0.38,0.91,0,584,1,4707880,0.79,1.94,0,679,0
E02337,E02388,co-investor,0.55,19,6649498,0.46,1.92,0,621,0,4707880,0.79,1.94,0,679,0
E01046,E02388,parent_company,0.46,39,7736843,0.58,1.17,0,641,0,4707880,0.79,1.94,0,679,0
E00976,E02388,shared_director,0.24,9,4971960,0.86,1.37,0,551,0,4707880,0.79,1.94,0,679,0
E00085,E02388,supplier,0.23,2,5579684,0.29,1.99,2,760,0,4707880,0.79,1.94,0,679,0
E01968,E01002,co-investor,0.57,50,5676693,0.34,1.07,0,588,0,10326364,0.53,0.96,3,769,0
E00054,E01002,shared_director,0.4,41,3363051,0.11,1.01,0,713,0,10326364,0.53,0.96,3,769,0
